"gene","nint","nsig","z","npos","nneg","posfrac","enriched","posstrict","pos","negstrict","neg","allstrict","all","SA","SApos","SAneg","type","DAsign","SAsign","driver","canonical","oncogene","tsgene"
"ADAMTSL4",36,4,1.68219126197364,1,3,0.25,0,1,11,0,1,1,12,1,1,0,"WCT","mixed","positive",0,0,0,0
"ADAMTSL5",3,2,4.18092684147084,1,1,0.5,1,0,4,0,1,0,5,0,0,0,"WCT","mixed","none",0,0,0,0
"ADAP1",5,1,1.31180919858567,1,0,1,0,1,6,1,3,2,9,2,1,1,"WCT","positive","both",0,0,0,0
"ADAR",80,8,2.10504147499803,4,4,0.5,0,0,6,1,0,1,6,1,0,1,"WCT","mixed","negative",0,0,0,0
"ADARB1",100,9,1.74891312557194,6,3,0.666666666666667,0,0,7,1,1,1,8,1,0,1,"WCT","mixed","negative",0,0,0,0
"ADARB2",4,1,2.05753825897621,0,1,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"ADAT1",2,0,-0.33166247903554,0,0,0,0,1,10,0,2,1,12,1,1,0,"WCT","negative","positive",0,0,0,0
"ADAT2",8,1,0.949936947508595,0,1,0,0,0,3,0,6,0,9,0,0,0,"WCT","negative","none",0,0,0,0
"ADAT3",4,0,-0.450301104081868,0,0,0,0,1,2,1,6,2,8,2,1,1,"WCT","negative","both",0,0,0,0
"ADCK1",12,1,0.462682597030289,0,1,0,0,1,2,0,6,1,8,1,1,0,"WCT","negative","positive",1,0,0,0
"ADCK2",18,1,0.0708972646328579,0,1,0,0,0,4,1,4,1,8,1,0,1,"WCT","negative","negative",0,0,0,0
"ADCK5",3,1,2.28366551953831,1,0,1,0,0,4,0,0,0,4,0,0,0,"WCT","positive","none",0,0,0,0
"ADCY1",12,2,1.65552520963307,1,1,0.5,0,0,3,1,5,1,8,1,0,1,"WCT","mixed","negative",1,0,0,0
"ADCY10",5,0,-0.500083500334583,0,0,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",0,0,0,0
"ADCY2",6,1,1.77302331936807,0,1,0,0,0,0,2,2,2,2,2,0,2,"WCT","negative","negative",1,0,0,0
"ADCY3",14,1,0.359187913837323,0,1,0,0,0,6,0,4,0,10,0,0,0,"WCT","negative","none",1,0,0,0
"ADCY4",10,0,-0.812403840463596,0,0,0,0,0,1,1,2,1,3,1,0,1,"WCT","negative","negative",0,0,0,0
"ADCY5",13,1,0.474275116778766,0,1,0,0,0,3,2,5,2,8,2,0,2,"WCT","negative","negative",1,0,0,0
"ADCY6",22,4,2.74431555675257,2,2,0.5,0,1,6,1,5,2,11,2,1,1,"WCT","mixed","both",0,0,0,0
"ADCY7",3,0,-0.421423498826452,0,0,0,0,2,6,0,1,2,7,2,2,0,"WCT","negative","positive",0,0,0,0
"ADCY8",11,1,0.562199787960751,0,1,0,0,0,0,1,0,1,0,1,0,1,"WCT","negative","negative",1,0,0,0
"ADCY9",29,1,-0.507294273677617,1,0,1,0,0,3,1,3,1,6,1,0,1,"WCT","positive","negative",0,0,0,0
"ADCYAP1",11,2,2.19417615647161,0,2,0,0,0,0,0,2,0,2,0,0,0,"WCT","negative","none",0,0,0,0
"ADCYAP1R1",7,1,1.45747672729139,1,0,1,0,0,0,0,1,0,1,0,0,0,"WCT","positive","none",0,0,0,0
"ADD1",52,7,3.06092222442264,4,3,0.571428571428571,0,0,6,1,2,1,8,1,0,1,"WCT","mixed","negative",0,0,0,0
"ADD2",30,5,2.67057132829516,1,4,0.2,0,0,4,0,1,0,5,0,0,0,"WCT","negative","none",1,0,0,0
"ADD3",31,0,-1.25634240015017,0,0,0,0,0,3,1,3,1,6,1,0,1,"WCT","negative","negative",1,0,0,0
"ADH1A",3,0,-0.33166247903554,0,0,0,0,0,1,1,1,1,2,1,0,1,"WCT","negative","negative",0,0,0,0
"ADH1B",3,0,-0.384618037126132,0,0,0,0,1,5,2,4,3,9,3,1,2,"WCT","negative","both",1,0,0,0
"ADH1C",6,0,-0.480945330796498,0,0,0,0,0,0,1,3,1,3,1,0,1,"WCT","negative","negative",0,0,0,0
"ADH4",4,0,-0.484615384615385,0,0,0,0,1,2,1,0,2,2,2,1,1,"WCT","negative","both",0,0,0,0
"ADH5",11,1,0.655251736899398,0,1,0,0,0,5,1,3,1,8,1,0,1,"WCT","negative","negative",0,0,0,0
"ADH6",6,0,-0.521706030332839,0,0,0,0,0,1,2,4,2,5,2,0,2,"WCT","negative","negative",0,0,0,0
"ADH7",5,1,1.51097501884862,0,1,0,0,0,0,0,2,0,2,0,0,0,"WCT","negative","none",0,0,0,0
"ADI1",8,0,-0.656206458380105,0,0,0,0,0,5,1,4,1,9,1,0,1,"WCT","negative","negative",0,0,0,0
"ADIPOQ",15,1,0.489897948556636,1,0,1,0,0,0,0,2,0,2,0,0,0,"WCT","positive","none",1,0,0,0
"ADIPOR1",11,2,2.1100599378161,2,0,1,0,1,8,1,1,2,9,2,1,1,"WCT","positive","both",0,0,0,0
"ADIPOR2",13,1,0.478412216581065,1,0,1,0,1,9,1,1,2,10,2,1,1,"WCT","positive","both",0,0,0,0
"ADK",6,1,1.17644667662146,0,1,0,0,3,3,2,4,5,7,5,3,2,"WCT","negative","both",0,0,0,0
"ADM",12,1,0.587655751276813,1,0,1,0,2,11,0,1,2,12,2,2,0,"WCT","positive","positive",0,0,0,0
"ADM2",5,0,-0.491151552981679,0,0,0,0,1,4,1,3,2,7,2,1,1,"WCT","negative","both",0,0,0,0
"ADNP",57,6,1.83674878448064,2,4,0.333333333333333,0,1,6,0,4,1,10,1,1,0,"WCT","mixed","positive",1,0,0,0
"ADNP2",11,1,0.6,1,0,1,0,0,5,1,2,1,7,1,0,1,"WCT","positive","negative",0,0,0,0
"ADO",2,0,-0.312909072914302,0,0,0,0,1,8,1,4,2,12,2,1,1,"WCT","negative","both",0,0,0,0
"ADORA1",9,1,0.97528276442693,0,1,0,0,2,9,0,3,2,12,2,2,0,"WCT","negative","positive",0,0,0,0
"ADORA2A",17,1,0.0877297895838147,1,0,1,0,0,3,3,4,3,7,3,0,2,"WCT","positive","negative",0,0,0,0
"ADORA2B",14,1,0.388608992629535,0,1,0,0,1,4,0,1,1,5,1,1,0,"WCT","negative","positive",0,0,0,0
"ADORA3",3,0,-0.401450857139045,0,0,0,0,0,10,2,2,2,12,2,0,2,"WCT","negative","negative",0,0,0,0
"ADPGK",13,0,-0.824172736984853,0,0,0,0,0,6,1,1,1,7,1,0,1,"WCT","negative","negative",0,0,0,0
"ADPRH",2,0,-0.293405788153095,0,0,0,0,0,12,1,1,1,13,1,0,1,"WCT","negative","negative",0,0,0,0
"ADRA1A",18,1,0.129174951093355,1,0,1,0,0,0,1,0,1,0,1,0,1,"WCT","positive","negative",1,0,0,0
"ADRA1B",22,1,0.0439941345064061,0,1,0,0,0,3,2,3,2,6,2,0,2,"WCT","negative","negative",1,0,0,0
"ADRA1D",20,0,-0.99468133421148,0,0,0,0,0,2,0,0,0,2,0,0,0,"WCT","negative","none",0,0,0,0
"ADRA2A",13,2,2.13267578376367,1,1,0.5,0,0,5,0,4,0,9,0,0,0,"WCT","mixed","none",0,0,0,0
"ADRA2B",10,1,0.56839981236764,0,1,0,0,0,1,1,2,1,3,1,0,1,"WCT","negative","negative",0,0,0,0
"ADRA2C",8,0,-0.600269142793781,0,0,0,0,0,3,0,5,0,8,0,0,0,"WCT","negative","none",0,0,0,0
"ADRB1",7,0,-0.642923413373567,0,0,0,0,0,2,0,1,0,3,0,0,0,"WCT","negative","none",0,0,0,0
"ADRB2",84,11,3.09985475886635,5,6,0.454545454545455,0,0,5,1,5,1,10,1,0,1,"WCT","mixed","negative",0,0,0,0
"ADRB3",4,0,-0.460477822655819,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",1,0,0,0
"ADRM1",64,4,0.566796505057763,2,2,0.5,0,2,8,0,0,2,8,2,2,0,"WCT","mixed","positive",0,0,0,0
"ADSL",36,5,2.13384074111496,1,4,0.2,0,1,8,1,3,2,11,2,1,1,"WCT","negative","both",0,0,0,0
"AEBP1",3,0,-0.453337251502422,0,0,0,0,2,10,0,1,2,11,2,2,0,"WCT","negative","positive",0,0,0,0
"AEBP2",19,2,0.909718234711637,2,0,1,0,1,7,1,3,2,10,2,1,1,"WCT","positive","both",0,0,0,0
"AEN",13,1,0.38218526105868,0,1,0,0,0,4,1,2,1,6,1,0,1,"WCT","negative","negative",0,0,0,0
"AFAP1",13,0,-0.764498418131327,0,0,0,0,1,9,1,0,2,9,2,1,1,"WCT","negative","both",0,0,0,0
"AFAP1L1",2,0,-0.349799300402099,0,0,0,0,0,4,1,1,1,5,1,0,1,"WCT","negative","negative",0,0,0,0
"AFAP1L2",9,2,2.84117647058823,0,2,0,0,2,5,1,3,3,8,3,2,1,"WCT","negative","both",0,0,0,0
"AFF1",17,1,0.0893525095771904,0,1,0,0,1,6,2,2,3,8,3,1,2,"WCT","negative","both",0,0,0,0
"AFF2",4,0,-0.576569214369797,0,0,0,0,0,0,0,2,0,2,0,0,0,"WCT","negative","none",1,0,0,0
"AFF3",12,0,-0.773779718972243,0,0,0,0,1,3,1,2,2,5,2,1,1,"WCT","negative","both",1,1,1,0
"AFF4",38,2,0,2,0,1,0,1,7,1,2,2,9,2,1,1,"WCT","positive","both",1,1,1,0
"AFG3L2",59,3,0.0123900029229147,2,1,0.666666666666667,0,0,8,1,1,1,9,1,0,1,"WCT","mixed","negative",0,0,0,0
"AFMID",4,0,-0.318752338713168,0,0,0,0,1,3,1,5,2,8,2,1,1,"WCT","negative","both",1,0,0,0
"AFP",8,1,0.847566684022797,1,0,1,0,0,1,0,0,0,1,0,0,0,"WCT","positive","none",0,0,0,0
"AFTPH",19,2,1.25461851244812,2,0,1,0,0,2,1,4,1,6,1,0,1,"WCT","positive","negative",0,0,0,0
"AGA",7,3,4.73164490173032,2,1,0.666666666666667,1,2,4,1,1,3,5,3,2,1,"WCT","mixed","both",0,0,0,0
"AGAP1",16,1,0.170360797435712,0,1,0,0,2,6,1,2,3,8,3,2,1,"WCT","negative","both",0,0,0,0
"AGAP11",3,1,2.7,1,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",0,0,0,0
"AGAP2",12,1,0.556648951636856,1,0,1,0,3,9,0,2,3,11,3,3,0,"WCT","positive","positive",0,0,0,0
"AGAP3",12,0,-0.75444884728831,0,0,0,0,2,10,1,3,3,13,3,2,1,"WCT","negative","both",0,0,0,0
"AGAP4",3,1,2.13655396442326,0,1,0,0,1,6,1,5,2,11,2,1,1,"WCT","negative","both",0,0,0,0
"AGAP5",2,0,-0.293405788153095,0,0,0,0,1,6,0,3,1,9,1,1,0,"WCT","negative","positive",0,0,0,0
"AGBL2",2,0,-0.228265773075804,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",1,0,0,0
"AGBL3",3,0,-0.367423461417476,0,0,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",0,0,0,0
"AGBL4",17,1,0.170248190820298,0,1,0,0,1,1,0,1,1,2,1,1,0,"WCT","negative","positive",0,0,0,0
"AGER",27,3,1.53893517324791,1,2,0.333333333333333,0,0,0,0,1,0,1,0,0,0,"WCT","mixed","none",0,0,0,0
"AGFG1",27,4,2.31245903418099,0,4,0,0,4,12,1,1,5,13,5,3,1,"WCT","negative","both",0,0,0,0
"AGFG2",2,0,-0.367423461417476,0,0,0,0,0,3,1,3,1,6,1,0,1,"WCT","negative","negative",0,0,0,0
"AGGF1",28,4,2.37783177905117,2,2,0.5,0,0,4,1,3,1,7,1,0,1,"WCT","mixed","negative",1,0,0,0
"AGK",37,1,-0.613755184982026,1,0,1,0,1,8,1,0,2,8,2,1,1,"WCT","positive","both",0,0,0,0
"AGL",24,1,-0.0961890661592998,0,1,0,0,0,6,3,3,3,9,3,0,2,"WCT","negative","negative",0,0,0,0
"AGMAT",7,1,0.943927963353137,1,0,1,0,0,4,1,7,1,11,1,0,1,"WCT","positive","negative",0,0,0,0
"AGPAT1",50,3,0.463841215201471,0,3,0,0,1,5,1,1,2,6,2,1,1,"WCT","negative","both",0,0,0,0
"AGPAT2",8,1,1.02623192796816,1,0,1,0,0,7,0,4,0,11,0,0,0,"WCT","positive","none",0,0,0,0
"AGPAT3",13,0,-0.927382666453611,0,0,0,0,1,5,1,2,2,7,2,1,1,"WCT","negative","both",0,0,0,0
"AGPAT4",11,2,1.95256779867009,0,2,0,0,2,6,0,2,2,8,2,2,0,"WCT","negative","positive",0,0,0,0
"AGPAT5",14,1,0.627730875958462,1,0,1,0,1,4,1,4,2,8,2,1,1,"WCT","positive","both",0,0,0,0
"AGPS",32,2,0.453978693635608,2,0,1,0,2,9,1,2,3,11,3,2,1,"WCT","positive","both",0,0,0,0
"AGR2",206,12,0.549939519594703,7,5,0.583333333333333,0,2,3,1,2,3,5,3,2,1,"WCT","mixed","both",0,0,0,0
"AGR3",4,3,6.76647835715138,0,3,0,1,1,3,0,2,1,5,1,1,0,"WCT","negative","positive",0,0,0,0
"AGRN",66,3,0.0218480771779614,0,3,0,0,1,6,1,1,2,7,2,1,1,"WCT","negative","both",0,0,0,0
"AGRP",3,0,-0.384618037126132,0,0,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",0,0,0,0
"AGT",18,0,-1.10897745058928,0,0,0,0,0,6,1,2,1,8,1,0,1,"WCT","negative","negative",0,0,0,0
"AGTPBP1",10,0,-0.684299012944052,0,0,0,0,1,4,2,1,3,5,3,1,2,"WCT","negative","both",0,0,0,0
"AGTR1",33,1,-0.501611184682288,1,0,1,0,0,1,1,2,1,3,1,0,1,"WCT","positive","negative",0,0,0,0
"AGTR2",9,2,2.61620572090589,2,0,1,0,0,1,0,0,0,1,0,0,0,"WCT","positive","none",1,0,0,0
"AGTRAP",24,2,0.720209142763834,1,1,0.5,0,1,8,0,5,1,13,1,1,0,"WCT","mixed","positive",0,0,0,0
"AGXT",5,1,1.71019377312982,0,1,0,0,0,0,1,0,1,0,1,0,1,"WCT","negative","negative",0,0,0,0
"AGXT2",2,0,-0.312909072914302,0,0,0,0,0,0,1,2,1,2,1,0,1,"WCT","negative","negative",0,0,0,0
"AHCTF1",44,7,3.17697235551904,5,2,0.714285714285714,0,0,8,1,2,1,10,1,0,1,"WCT","mixed","negative",1,0,0,0
"AHCY",76,6,1.10710167864064,2,4,0.333333333333333,0,1,7,1,2,2,9,2,1,1,"WCT","mixed","both",0,0,0,0
"AHCYL1",86,3,-0.642631526562773,1,2,0.333333333333333,0,0,2,2,1,2,3,2,0,2,"WCT","mixed","negative",0,0,0,0
"AHCYL2",34,6,3.85024195910224,3,3,0.5,0,0,5,3,4,3,9,3,0,2,"WCT","mixed","negative",1,0,0,0
"AHDC1",12,1,0.266583569638484,0,1,0,0,0,2,1,4,1,6,1,0,1,"WCT","negative","negative",0,0,0,0
"AHI1",17,1,0.160241172703506,0,1,0,0,1,4,0,5,1,9,1,1,0,"WCT","negative","positive",1,0,0,0
"AHNAK",63,1,-1.3920815370372,1,0,1,0,1,7,1,2,2,9,2,1,1,"WCT","positive","both",1,0,0,0
"AHNAK2",31,1,-0.54733280887746,1,0,1,0,3,9,0,1,3,10,3,3,0,"WCT","positive","positive",1,0,0,0
"AHR",28,3,1.34727169359774,3,0,1,0,0,5,2,2,2,7,2,0,2,"WCT","positive","negative",0,0,0,0
"AHRR",2,0,-0.272976425781161,0,0,0,0,0,3,1,0,1,3,1,0,1,"WCT","negative","negative",0,0,0,0
"AHSA1",69,7,1.9097759091056,2,5,0.285714285714286,0,4,7,0,2,4,9,4,3,0,"WCT","mixed","positive",1,0,0,0
"AHSG",30,3,1.17515514161684,3,0,1,0,0,2,0,1,0,3,0,0,0,"WCT","positive","none",0,0,0,0
"AHSP",5,0,-0.598378746179299,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"AICDA",25,2,0.584008662878376,2,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",0,0,0,0
"AIDA",3,0,-0.371759503180656,0,0,0,0,1,7,1,2,2,9,2,1,1,"WCT","negative","both",0,0,0,0
"AIF1",5,3,5.16014590278227,1,2,0.333333333333333,1,1,4,1,3,2,7,2,1,1,"WCT","mixed","both",0,0,0,0
"AIF1L",14,0,-0.863124137996368,0,0,0,0,0,5,2,4,2,9,2,0,2,"WCT","negative","negative",0,0,0,0
"AIFM1",104,6,0.360477755200541,3,3,0.5,0,0,5,1,5,1,10,1,0,1,"WCT","mixed","negative",0,0,0,0
"AIFM2",2,0,-0.312909072914302,0,0,0,0,1,6,0,3,1,9,1,1,0,"WCT","negative","positive",0,0,0,0
"AIFM3",2,0,-0.272976425781161,0,0,0,0,0,1,0,2,0,3,0,0,0,"WCT","negative","none",0,0,0,0
"AIG1",4,0,-0.475863556877079,0,0,0,0,3,9,1,5,4,14,4,3,1,"WCT","negative","both",0,0,0,0
"AIM2",38,2,0.162480768092719,1,1,0.5,0,2,3,0,2,2,5,2,2,0,"WCT","mixed","positive",0,0,0,0
"AIMP1",45,8,3.90842347195046,4,4,0.5,0,2,7,1,1,3,8,3,2,1,"WCT","mixed","both",0,0,0,0
"AIMP2",86,8,2.00763695716221,2,6,0.25,0,5,9,1,1,6,10,5,3,1,"WCT","mixed","both",0,0,0,0
"AIP",48,5,2.09860900772053,0,5,0,0,1,6,0,2,1,8,1,1,0,"WCT","negative","positive",0,0,0,0
"AIPL1",12,0,-0.782656945843559,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"AIRE",51,3,0.339244613795351,3,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",0,0,0,0
"AJAP1",2,0,-0.434248118673447,0,0,0,0,0,0,2,0,2,0,2,0,2,"WCT","negative","negative",1,0,0,0
"AK1",8,2,2.81445373488071,0,2,0,0,2,5,1,5,3,10,3,2,1,"WCT","negative","both",0,0,0,0
"AK2",27,1,-0.21465836896722,0,1,0,0,2,7,1,2,3,9,3,2,1,"WCT","negative","both",0,0,0,0
"AK3",8,1,1.18167831340159,0,1,0,0,0,1,2,5,2,6,2,0,2,"WCT","negative","negative",0,0,0,0
"AKAP1",76,5,0.615672834324825,1,4,0.2,0,0,3,2,3,2,6,2,0,2,"WCT","negative","negative",0,0,0,0
"AKAP10",9,0,-0.750373638089363,0,0,0,0,1,4,1,2,2,6,2,1,1,"WCT","negative","both",0,0,0,0
"AKAP11",25,2,0.62960797976867,1,1,0.5,0,0,5,1,2,1,7,1,0,1,"WCT","mixed","negative",1,0,0,0
"AKAP12",29,2,0.3,1,1,0.5,0,2,7,1,2,3,9,3,2,1,"WCT","mixed","both",0,0,0,0
"AKAP13",19,2,1.30178474029113,0,2,0,0,0,2,1,2,1,4,1,0,1,"WCT","negative","negative",1,0,0,0
"AKAP14",5,0,-0.388608992629535,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"AKAP2",28,1,-0.343815292306611,0,1,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"AKAP3",2,0,-0.349799300402099,0,0,0,0,0,0,0,2,0,2,0,0,0,"WCT","negative","none",0,0,0,0
"AKAP4",5,0,-0.469980302359207,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"AKAP5",26,4,2.00961473892164,2,2,0.5,0,0,0,0,3,0,3,0,0,0,"WCT","mixed","none",0,0,0,0
"AKAP6",6,0,-0.521515121523837,0,0,0,0,0,4,1,2,1,6,1,0,1,"WCT","negative","negative",1,0,0,0
"AKAP7",12,1,0.312909072914302,1,0,1,0,0,1,1,4,1,5,1,0,1,"WCT","positive","negative",0,0,0,0
"AKAP8",63,4,0.374348749565655,2,2,0.5,0,0,5,1,5,1,10,1,0,1,"WCT","mixed","negative",1,0,0,0
"AKAP8L",57,5,1.24961849848367,2,3,0.4,0,1,3,0,5,1,8,1,1,0,"WCT","mixed","positive",0,0,0,0
"AKAP9",62,4,0.51674705895223,2,2,0.5,0,0,0,1,5,1,5,1,0,1,"WCT","mixed","negative",1,0,0,0
"AKIRIN1",7,2,3.00129471902425,2,0,1,0,2,5,0,3,2,8,2,2,0,"WCT","positive","positive",0,0,0,0
"AKIRIN2",11,0,-0.716197106799827,0,0,0,0,0,6,0,5,0,11,0,0,0,"WCT","negative","none",0,0,0,0
"AKNA",2,0,-0.251379174478918,0,0,0,0,0,4,1,5,1,9,1,0,1,"WCT","negative","negative",0,0,0,0
"AKNAD1",9,1,1.11899967772365,1,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",0,0,0,0
"AKR1A1",9,0,-0.631238905828694,0,0,0,0,0,3,1,6,1,9,1,0,1,"WCT","negative","negative",0,0,0,0
"AKR1B1",18,2,1.13977021736477,0,2,0,0,2,8,0,3,2,11,2,2,0,"WCT","negative","positive",0,0,0,0
"AKR1B10",10,1,0.616479840193439,1,0,1,0,2,7,0,3,2,10,2,2,0,"WCT","positive","positive",1,0,0,0
"AKR1B15",2,0,-0.251379174478918,0,0,0,0,2,4,0,2,2,6,2,2,0,"WCT","negative","positive",0,0,0,0
"AKR1C1",5,0,-0.559572581742919,0,0,0,0,1,4,1,3,2,7,2,1,1,"WCT","negative","both",0,0,0,0
"AKR1C2",10,1,0.604770235714231,0,1,0,0,0,9,1,2,1,11,1,0,1,"WCT","negative","negative",1,0,0,0
"AKR1C3",5,0,-0.583648148536705,0,0,0,0,3,6,1,4,4,10,4,3,1,"WCT","negative","both",0,0,0,0
"AKR1D1",3,0,-0.312909072914302,0,0,0,0,0,0,1,0,1,0,1,0,1,"WCT","negative","negative",1,0,0,0
"AKR7A2",13,1,0.586811576306191,0,1,0,0,0,5,1,4,1,9,1,0,1,"WCT","negative","negative",0,0,0,0
"AKR7L",19,0,-0.927716203453162,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"AKT1",199,11,0.54891196728263,6,5,0.545454545454545,0,1,5,2,0,3,5,3,1,2,"WCT","mixed","both",1,1,1,0
"AKT1S1",22,1,-0.0110560984641305,1,0,1,0,2,7,0,2,2,9,2,2,0,"WCT","positive","positive",0,0,0,0
"AKT2",59,4,0.672938523514441,0,4,0,0,1,7,0,3,1,10,1,1,0,"WCT","negative","positive",1,1,1,0
"AKT3",76,5,0.522918333959268,2,3,0.4,0,1,4,1,1,2,5,2,1,1,"WCT","mixed","both",1,1,1,0
"AKTIP",20,1,0.196484416758368,1,0,1,0,0,5,1,4,1,9,1,0,1,"WCT","positive","negative",0,0,0,0
"ALAD",9,0,-0.581883886406084,0,0,0,0,1,4,2,2,3,6,3,1,2,"WCT","negative","both",0,0,0,0
"ALAS1",20,3,2.74462437556817,2,1,0.666666666666667,0,0,2,3,2,3,4,3,0,2,"WCT","mixed","negative",0,0,0,0
"ALB",90,2,-1.07329050428871,1,1,0.5,0,0,4,1,2,1,6,1,0,1,"WCT","mixed","negative",1,0,0,0
"ALCAM",13,0,-0.858338037166309,0,0,0,0,0,6,1,2,1,8,1,0,1,"WCT","negative","negative",0,0,0,0
"ALDH16A1",19,2,1.37511904246592,2,0,1,0,0,4,0,4,0,8,0,0,0,"WCT","positive","none",0,0,0,0
"ALDH18A1",39,3,0.595134039341768,0,3,0,0,3,7,0,4,3,11,3,3,0,"WCT","negative","positive",0,0,0,0
"ALDH1A1",6,0,-0.505444429983323,0,0,0,0,0,4,2,3,2,7,2,0,2,"WCT","negative","negative",0,0,0,0
"ALDH1A2",4,0,-0.393075909361323,0,0,0,0,1,4,0,2,1,6,1,1,0,"WCT","negative","positive",0,0,0,0
"ALDH1A3",13,1,0.621985266418579,0,1,0,0,1,6,0,1,1,7,1,1,0,"WCT","negative","positive",0,0,0,0
"ALDH1B1",38,3,0.932298358740306,1,2,0.333333333333333,0,2,4,1,4,3,8,3,2,1,"WCT","mixed","both",0,0,0,0
"ALDH1L1",7,1,0.903784411321321,0,1,0,0,1,4,1,1,2,5,2,1,1,"WCT","negative","both",0,0,0,0
"ALDH1L2",8,1,0.900000000000001,1,0,1,0,0,4,0,2,0,6,0,0,0,"WCT","positive","none",0,0,0,0
"ALDH2",28,0,-1.27431908277067,0,0,0,0,0,3,3,7,3,10,3,0,2,"WCT","negative","negative",0,0,0,0
"ALDH3A1",17,1,0.15768377284735,0,1,0,0,0,5,2,4,2,9,2,0,2,"WCT","negative","negative",0,0,0,0
"ALDH3A2",73,3,-0.364157390606554,2,1,0.666666666666667,0,0,3,2,3,2,6,2,0,2,"WCT","mixed","negative",0,0,0,0
"ALDH3B1",18,2,1.11128234648457,0,2,0,0,1,9,0,3,1,12,1,1,0,"WCT","negative","positive",0,0,0,0
"ALDH3B2",5,0,-0.469980302359207,0,0,0,0,0,4,0,1,0,5,0,0,0,"WCT","negative","none",0,0,0,0
"ALDH4A1",9,3,4.12063323786114,1,2,0.333333333333333,1,0,2,2,4,2,6,2,0,2,"WCT","mixed","negative",0,0,0,0
"ALDH5A1",10,0,-0.785060115622304,0,0,0,0,0,1,1,7,1,8,1,0,1,"WCT","negative","negative",1,0,0,0
"ALDH6A1",3,0,-0.354545454545455,0,0,0,0,0,3,2,6,2,9,2,0,2,"WCT","negative","negative",0,0,0,0
"ALDH7A1",16,2,1.31822408898656,1,1,0.5,0,2,7,1,2,3,9,3,2,1,"WCT","mixed","both",0,0,0,0
"ALDH8A1",2,0,-0.293405788153095,0,0,0,0,0,2,1,3,1,5,1,0,1,"WCT","negative","negative",0,0,0,0
"ALDH9A1",12,1,0.655251736899397,1,0,1,0,0,1,1,2,1,3,1,0,1,"WCT","positive","negative",0,0,0,0
"ALDOA",56,5,1.29417848203987,2,3,0.4,0,3,8,1,1,4,9,4,3,1,"WCT","mixed","both",1,0,0,0
"ALDOB",12,2,1.99843049695839,1,1,0.5,0,0,1,1,3,1,4,1,0,1,"WCT","mixed","negative",0,0,0,0
"ALDOC",20,2,1.15145477604022,0,2,0,0,1,7,0,3,1,10,1,1,0,"WCT","negative","positive",0,0,0,0
"ALG1",11,1,0.64290466114845,1,0,1,0,0,7,0,4,0,11,0,0,0,"WCT","positive","none",0,0,0,0
"ALG10",7,1,0.921179368294487,0,1,0,0,0,6,2,0,2,6,2,0,2,"WCT","negative","negative",0,0,0,0
"ALG10B",3,0,-0.336902337055378,0,0,0,0,0,6,1,1,1,7,1,0,1,"WCT","negative","negative",0,0,0,0
"ALG11",7,2,3.07038619848342,2,0,1,0,0,3,1,1,1,4,1,0,1,"WCT","positive","negative",0,0,0,0
"ALG12",3,0,-0.349799300402099,0,0,0,0,0,1,1,3,1,4,1,0,1,"WCT","negative","negative",0,0,0,0
"ALG13",54,5,1.5400034764998,2,3,0.4,0,1,5,1,3,2,8,2,1,1,"WCT","mixed","both",0,0,0,0
"ALG14",2,0,-0.349799300402099,0,0,0,0,0,2,1,3,1,5,1,0,1,"WCT","negative","negative",0,0,0,0
"ALG1L2",3,0,-0.381210048290219,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"ALG2",7,1,0.980801554125155,1,0,1,0,1,5,1,4,2,9,2,1,1,"WCT","positive","both",0,0,0,0
"ALG3",7,0,-0.562199787960751,0,0,0,0,5,10,0,1,5,11,5,3,0,"WCT","negative","positive",0,0,0,0
"ALG5",11,0,-0.76150843486134,0,0,0,0,1,2,1,7,2,9,2,1,1,"WCT","negative","both",0,0,0,0
"ALG6",6,2,4.04613013907072,2,0,1,1,0,1,1,2,1,3,1,0,1,"WCT","positive","negative",0,0,0,0
"ALG8",5,0,-0.46617279325453,0,0,0,0,1,10,1,3,2,13,2,1,1,"WCT","negative","both",0,0,0,0
"ALG9",7,0,-0.601136436399288,0,0,0,0,0,6,2,2,2,8,2,0,2,"WCT","negative","negative",0,0,0,0
